Shipment_ID,Batch_ID,Drug_ID,Drug_Name,Supplier_ID,Origin_Hub,Destination_Hub,Current_Latitude,Current_Longitude,Internal_Temperature_C,Temperature_Alert,Humidity_Level_pct,Humidity_Alert,Vibration_Alert,GPS_Speed_kmh,Battery_Level_pct,Signal_Strength_dBm,Timestamp,Transit_Status,Expected_Delivery,SLA_Breach
SHP000612,BAT000612,DRG0612,Amoxicillin 250mg Variant-611,SUP002,Delhi Cold Hub,Lucknow Store,27.620962,79.240463,19.5,Normal,40.6,Normal,Normal,48.3,77,-66,2026-05-15 10:50:36,Delivered,2026-05-26,On Track
SHP000613,BAT000613,DRG0613,Amoxicillin 250mg Variant-612,SUP008,Mumbai Warehouse,Ahmedabad Hub,20.391579,72.786474,26.7,Normal,66.1,Normal,Minor,42.9,56,-73,2026-05-15 09:46:36,Delivered,2026-05-25,On Track
SHP000614,BAT000614,DRG0614,Amoxicillin 250mg Variant-613,SUP015,Lucknow Store,Mumbai Warehouse,24.436291,78.362264,19.3,Normal,60.0,Normal,Normal,71.1,73,-88,2026-05-15 13:06:36,Delayed,2026-05-17,On Track
SHP000615,BAT000615,DRG0615,Amoxicillin 250mg Variant-614,SUP002,Jaipur Depot,Delhi Cold Hub,28.644362,77.152692,31.3,CRITICAL TEMP EXCURSION,74.0,Normal,ALERT: Severe,28.2,51,-104,2026-05-15 16:49:36,In Transit,2026-05-17,On Track
SHP000616,BAT000616,DRG0616,Amoxicillin 250mg Variant-615,SUP012,Bengaluru Pharma Hub,Ahmedabad Hub,22.818887,72.65173,26.9,Normal,71.4,Normal,Normal,37.7,59,-72,2026-05-15 16:44:36,In Transit,2026-05-23,On Track
SHP000617,BAT000617,DRG0617,Amoxicillin 250mg Variant-616,SUP005,Jaipur Depot,Lucknow Store,26.915129,76.192903,26.3,Normal,62.4,Normal,Minor,79.8,26,-85,2026-05-15 12:38:36,In Transit,2026-05-16,On Track
SHP000618,BAT000618,DRG0618,Amoxicillin 250mg Variant-617,SUP013,Delhi Cold Hub,Hyderabad Depot,21.344992,77.98825,22.2,Normal,73.7,Normal,ALERT: Severe,15.5,69,-96,2026-05-15 07:09:36,In Transit,2026-05-22,On Track
SHP000619,BAT000619,DRG0619,Amoxicillin 250mg Variant-618,SUP001,Delhi Cold Hub,Hyderabad Depot,27.761995,77.30992,18.4,Normal,76.6,High Humidity Alert,Normal,62.0,27,-95,2026-05-15 14:29:36,Delayed,2026-05-18,On Track
SHP000620,BAT000620,DRG0620,Amoxicillin 250mg Variant-619,SUP018,Chennai Port,Pune Distribution,15.871238,76.934282,28.8,Normal,75.1,High Humidity Alert,Normal,61.2,95,-75,2026-05-16 02:31:36,In Transit,2026-05-23,On Track
SHP000621,BAT000621,DRG0621,Amoxicillin 250mg Variant-620,SUP010,Chennai Port,Hyderabad Depot,15.645655,79.234676,28.7,Normal,35.8,Normal,Normal,6.3,96,-66,2026-05-16 00:27:36,In Transit,2026-05-24,On Track
SHP000622,BAT000622,DRG0622,Amoxicillin 250mg Variant-621,SUP001,Delhi Cold Hub,Chennai Port,15.727597,79.796356,19.3,Normal,68.7,Normal,Normal,63.6,71,-59,2026-05-16 05:28:36,In Transit,2026-05-24,On Track
SHP000623,BAT000623,DRG0623,Amoxicillin 250mg Variant-622,SUP005,Kolkata Cold Chain,Hyderabad Depot,19.584267,82.695411,26.7,Normal,60.5,Normal,Normal,21.0,60,-86,2026-05-15 23:19:36,In Transit,2026-05-25,On Track
SHP000624,BAT000624,DRG0624,Amoxicillin 250mg Variant-623,SUP001,Hyderabad Depot,Mumbai Warehouse,18.928131,73.477793,26.8,Normal,72.6,Normal,Minor,4.2,95,-83,2026-05-15 07:00:36,Delayed,2026-05-20,Breached
SHP000625,BAT000625,DRG0625,Amoxicillin 250mg Variant-624,SUP011,Lucknow Store,Jaipur Depot,26.890202,78.589738,35.9,CRITICAL TEMP EXCURSION,63.6,Normal,Normal,63.2,78,-80,2026-05-15 09:02:36,In Transit,2026-05-21,On Track
SHP000626,BAT000626,DRG0626,Amoxicillin 250mg Variant-625,SUP017,Delhi Cold Hub,Kolkata Cold Chain,26.151038,81.713827,25.5,Normal,40.6,Normal,Normal,40.8,81,-66,2026-05-16 02:06:36,In Transit,2026-05-23,On Track
SHP000627,BAT000627,DRG0627,Amoxicillin 250mg Variant-626,SUP004,Hyderabad Depot,Chennai Port,13.212523,80.19345,31.0,CRITICAL TEMP EXCURSION,39.4,Normal,Normal,8.5,98,-77,2026-05-15 22:54:36,In Transit,2026-05-22,On Track
SHP000628,BAT000628,DRG0628,Amoxicillin 250mg Variant-627,SUP008,Hyderabad Depot,Bengaluru Pharma Hub,14.141072,77.813181,35.3,CRITICAL TEMP EXCURSION,35.5,Normal,Normal,26.1,41,-92,2026-05-15 11:52:36,In Transit,2026-05-18,On Track
SHP000629,BAT000629,DRG0629,Amoxicillin 250mg Variant-628,SUP019,Mumbai Warehouse,Bengaluru Pharma Hub,14.819339,76.18079,26.4,Normal,46.9,Normal,Normal,31.6,31,-103,2026-05-15 07:56:36,Delayed,2026-05-24,Breached
SHP000630,BAT000630,DRG0630,Amoxicillin 250mg Variant-629,SUP016,Delhi Cold Hub,Pune Distribution,24.387067,75.823941,19.2,Normal,57.2,Normal,Normal,55.9,99,-65,2026-05-16 04:31:36,In Transit,2026-05-23,On Track
SHP000631,BAT000631,DRG0631,Amoxicillin 250mg Variant-630,SUP011,Mumbai Warehouse,Pune Distribution,18.916812,73.162222,19.1,Normal,64.8,Normal,Normal,45.8,42,-86,2026-05-16 04:09:36,Delayed,2026-05-17,Breached
SHP000632,BAT000632,DRG0632,Amoxicillin 250mg Variant-631,SUP001,Hyderabad Depot,Pune Distribution,17.831884,76.680002,29.9,WARNING: Near Limit,31.9,Normal,Normal,21.8,68,-65,2026-05-15 17:43:36,Delivered,2026-05-25,On Track
SHP000633,BAT000633,DRG0633,Amoxicillin 250mg Variant-632,SUP013,Kolkata Cold Chain,Bengaluru Pharma Hub,15.135279,79.987105,19.1,Normal,43.8,Normal,Normal,56.3,89,-60,2026-05-16 00:12:36,At Checkpoint,2026-05-26,On Track
SHP000634,BAT000634,DRG0634,Amoxicillin 250mg Variant-633,SUP006,Mumbai Warehouse,Hyderabad Depot,17.731755,77.250068,19.8,Normal,30.1,Normal,Normal,60.6,85,-63,2026-05-16 00:20:36,In Transit,2026-05-22,On Track
SHP000635,BAT000635,DRG0635,Amoxicillin 250mg Variant-634,SUP001,Hyderabad Depot,Lucknow Store,25.028144,80.472822,20.9,Normal,41.5,Normal,Normal,9.2,87,-86,2026-05-15 15:51:36,At Checkpoint,2026-05-20,On Track
SHP000636,BAT000636,DRG0636,Amoxicillin 250mg Variant-635,SUP009,Mumbai Warehouse,Jaipur Depot,22.512989,74.173574,21.0,Normal,60.9,Normal,Normal,84.9,37,-75,2026-05-15 19:29:36,In Transit,2026-05-16,On Track
SHP000637,BAT000637,DRG0637,Amoxicillin 250mg Variant-636,SUP017,Ahmedabad Hub,Chennai Port,21.024888,74.095787,20.0,Normal,71.8,Normal,Minor,57.0,86,-59,2026-05-15 09:32:36,In Transit,2026-05-25,On Track
SHP000638,BAT000638,DRG0638,Amoxicillin 250mg Variant-637,SUP010,Chennai Port,Ahmedabad Hub,21.503762,73.750999,28.9,Normal,78.0,High Humidity Alert,Normal,25.5,46,-90,2026-05-15 10:14:36,In Transit,2026-05-23,On Track
SHP000639,BAT000639,DRG0639,Amoxicillin 250mg Variant-638,SUP012,Kolkata Cold Chain,Pune Distribution,22.386846,87.744211,18.1,Normal,71.9,Normal,Minor,30.6,37,-75,2026-05-15 13:23:36,Delivered,2026-05-19,On Track
SHP000640,BAT000640,DRG0640,Amoxicillin 250mg Variant-639,SUP010,Chennai Port,Lucknow Store,23.27322,80.760477,29.6,WARNING: Near Limit,53.6,Normal,Minor,48.5,94,-94,2026-05-15 15:09:36,In Transit,2026-05-22,On Track
SHP000641,BAT000641,DRG0641,Amoxicillin 250mg Variant-640,SUP001,Delhi Cold Hub,Ahmedabad Hub,24.733868,73.913606,28.3,Normal,62.1,Normal,Normal,76.2,99,-82,2026-05-16 03:56:36,In Transit,2026-05-16,On Track
SHP000642,BAT000642,DRG0642,Amoxicillin 250mg Variant-641,SUP002,Hyderabad Depot,Jaipur Depot,19.914028,77.804522,19.2,Normal,51.6,Normal,Normal,37.7,61,-110,2026-05-15 08:28:36,In Transit,2026-05-17,On Track
SHP000643,BAT000643,DRG0643,Amoxicillin 250mg Variant-642,SUP011,Jaipur Depot,Lucknow Store,26.83665,77.925895,21.5,Normal,61.0,Normal,ALERT: Severe,61.5,46,-92,2026-05-15 07:03:36,In Transit,2026-05-21,On Track
SHP000644,BAT000644,DRG0644,Amoxicillin 250mg Variant-643,SUP001,Lucknow Store,Kolkata Cold Chain,24.369792,85.25326,21.3,Normal,71.8,Normal,Normal,58.1,72,-84,2026-05-15 11:04:36,In Transit,2026-05-23,On Track
SHP000645,BAT000645,DRG0645,Amoxicillin 250mg Variant-644,SUP009,Pune Distribution,Chennai Port,18.305135,74.173868,20.1,Normal,60.9,Normal,Normal,42.4,88,-73,2026-05-16 01:01:36,In Transit,2026-05-23,On Track
SHP000646,BAT000646,DRG0646,Amoxicillin 250mg Variant-645,SUP014,Delhi Cold Hub,Chennai Port,13.754456,80.12811,26.2,Normal,43.2,Normal,Normal,78.4,82,-83,2026-05-16 00:51:36,Delivered,2026-05-20,On Track
SHP000647,BAT000647,DRG0647,Amoxicillin 250mg Variant-646,SUP016,Jaipur Depot,Delhi Cold Hub,28.009017,76.656749,24.9,Normal,71.7,Normal,Normal,77.4,26,-68,2026-05-15 17:35:36,In Transit,2026-05-21,On Track
SHP000648,BAT000648,DRG0648,Amoxicillin 250mg Variant-647,SUP007,Jaipur Depot,Pune Distribution,25.082003,75.319608,28.2,Normal,37.8,Normal,Minor,52.0,96,-89,2026-05-16 03:52:36,At Checkpoint,2026-05-26,On Track
SHP000649,BAT000649,DRG0649,Amoxicillin 250mg Variant-648,SUP020,Hyderabad Depot,Mumbai Warehouse,18.682895,74.229324,28.9,Normal,79.7,High Humidity Alert,Normal,41.4,87,-86,2026-05-15 14:32:36,In Transit,2026-05-19,On Track
SHP000650,BAT000650,DRG0650,Amoxicillin 250mg Variant-649,SUP003,Kolkata Cold Chain,Pune Distribution,20.846284,82.313511,21.0,Normal,67.4,Normal,Normal,56.6,53,-85,2026-05-15 13:23:36,At Checkpoint,2026-05-22,On Track
SHP000651,BAT000651,DRG0651,Amoxicillin 250mg Variant-650,SUP010,Hyderabad Depot,Lucknow Store,18.335215,78.791129,22.4,Normal,67.4,Normal,Normal,42.9,26,-82,2026-05-15 23:14:36,In Transit,2026-05-23,On Track
SHP000652,BAT000652,DRG0652,Amoxicillin 250mg Variant-651,SUP016,Chennai Port,Lucknow Store,25.003749,80.894559,23.0,Normal,37.5,Normal,Normal,84.9,76,-76,2026-05-15 20:03:36,Delayed,2026-05-16,On Track
SHP000653,BAT000653,DRG0653,Amoxicillin 250mg Variant-652,SUP004,Jaipur Depot,Ahmedabad Hub,23.723618,73.170046,22.5,Normal,45.0,Normal,Normal,58.5,56,-57,2026-05-15 13:36:36,Delayed,2026-05-21,Breached
SHP000654,BAT000654,DRG0654,Amoxicillin 250mg Variant-653,SUP012,Pune Distribution,Hyderabad Depot,18.009839,75.897634,18.3,Normal,71.4,Normal,Normal,42.9,79,-84,2026-05-15 11:43:36,Delivered,2026-05-20,On Track
SHP000655,BAT000655,DRG0655,Amoxicillin 250mg Variant-654,SUP019,Mumbai Warehouse,Chennai Port,13.80138,79.361936,22.3,Normal,46.9,Normal,Normal,31.6,58,-105,2026-05-16 04:09:36,In Transit,2026-05-23,On Track
SHP000656,BAT000656,DRG0656,Amoxicillin 250mg Variant-655,SUP016,Hyderabad Depot,Lucknow Store,17.955813,78.661659,18.6,Normal,76.8,High Humidity Alert,ALERT: Severe,3.0,72,-87,2026-05-15 17:09:36,In Transit,2026-05-24,On Track
SHP000657,BAT000657,DRG0657,Amoxicillin 250mg Variant-656,SUP009,Bengaluru Pharma Hub,Hyderabad Depot,16.281223,78.243435,29.5,WARNING: Near Limit,48.3,Normal,ALERT: Severe,38.0,51,-89,2026-05-16 00:35:36,In Transit,2026-05-26,On Track
SHP000658,BAT000658,DRG0658,Amoxicillin 250mg Variant-657,SUP007,Bengaluru Pharma Hub,Kolkata Cold Chain,17.051657,82.242001,27.2,Normal,77.4,High Humidity Alert,Normal,23.4,23,-56,2026-05-15 11:16:36,Delayed,2026-05-17,Breached
SHP000659,BAT000659,DRG0659,Amoxicillin 250mg Variant-658,SUP016,Hyderabad Depot,Chennai Port,14.89387,79.516354,18.9,Normal,67.9,Normal,Minor,45.2,95,-63,2026-05-15 17:07:36,In Transit,2026-05-17,On Track
SHP000660,BAT000660,DRG0660,Amoxicillin 250mg Variant-659,SUP004,Delhi Cold Hub,Jaipur Depot,28.479357,77.064506,23.4,Normal,81.1,High Humidity Alert,Normal,38.4,59,-64,2026-05-15 20:17:36,Delivered,2026-05-23,On Track
SHP000661,BAT000661,DRG0661,Amoxicillin 250mg Variant-660,SUP007,Kolkata Cold Chain,Delhi Cold Hub,25.684465,82.657631,18.0,Normal,69.6,Normal,ALERT: Severe,52.5,71,-68,2026-05-15 08:31:36,Delivered,2026-05-24,On Track
SHP000662,BAT000662,DRG0662,Amoxicillin 250mg Variant-661,SUP015,Bengaluru Pharma Hub,Mumbai Warehouse,17.512341,74.089215,25.2,Normal,50.6,Normal,Minor,57.8,28,-93,2026-05-16 01:08:36,Delayed,2026-05-19,On Track
SHP000663,BAT000663,DRG0663,Amoxicillin 250mg Variant-662,SUP004,Mumbai Warehouse,Bengaluru Pharma Hub,15.539132,75.578668,18.2,Normal,45.3,Normal,Normal,61.2,99,-76,2026-05-15 16:20:36,In Transit,2026-05-18,On Track
SHP000664,BAT000664,DRG0664,Amoxicillin 250mg Variant-663,SUP007,Delhi Cold Hub,Chennai Port,27.719589,77.414333,22.5,Normal,47.0,Normal,Normal,40.6,51,-97,2026-05-15 11:54:36,At Checkpoint,2026-05-17,On Track
SHP000665,BAT000665,DRG0665,Amoxicillin 250mg Variant-664,SUP012,Chennai Port,Ahmedabad Hub,20.370917,74.59209,28.4,Normal,75.5,High Humidity Alert,Normal,16.9,97,-94,2026-05-15 21:07:36,In Transit,2026-05-16,On Track
SHP000666,BAT000666,DRG0666,Amoxicillin 250mg Variant-665,SUP017,Bengaluru Pharma Hub,Hyderabad Depot,16.425779,78.265762,19.0,Normal,80.4,High Humidity Alert,ALERT: Severe,63.0,72,-84,2026-05-15 20:09:36,Delivered,2026-05-23,On Track
SHP000667,BAT000667,DRG0667,Amoxicillin 250mg Variant-666,SUP004,Chennai Port,Delhi Cold Hub,16.294694,79.688633,34.0,CRITICAL TEMP EXCURSION,30.5,Normal,Normal,46.3,45,-93,2026-05-15 16:28:36,In Transit,2026-05-24,On Track
SHP000668,BAT000668,DRG0668,Amoxicillin 250mg Variant-667,SUP013,Delhi Cold Hub,Pune Distribution,26.506088,76.507614,25.7,Normal,68.2,Normal,Normal,49.5,61,-89,2026-05-15 09:29:36,At Checkpoint,2026-05-16,On Track
SHP000669,BAT000669,DRG0669,Amoxicillin 250mg Variant-668,SUP019,Lucknow Store,Jaipur Depot,26.905265,79.409382,31.0,CRITICAL TEMP EXCURSION,84.9,High Humidity Alert,Normal,29.7,86,-57,2026-05-16 02:58:36,Delivered,2026-05-23,On Track
SHP000670,BAT000670,DRG0670,Amoxicillin 250mg Variant-669,SUP005,Pune Distribution,Bengaluru Pharma Hub,17.297228,74.696224,21.7,Normal,71.9,Normal,Minor,8.3,25,-64,2026-05-16 04:51:36,In Transit,2026-05-24,On Track
SHP000671,BAT000671,DRG0671,Amoxicillin 250mg Variant-670,SUP016,Delhi Cold Hub,Chennai Port,15.13048,79.823601,27.8,Normal,47.1,Normal,Normal,9.3,97,-54,2026-05-15 18:07:36,At Checkpoint,2026-05-23,On Track
SHP000672,BAT000672,DRG0672,Amoxicillin 250mg Variant-671,SUP010,Hyderabad Depot,Mumbai Warehouse,18.829695,73.732964,31.9,CRITICAL TEMP EXCURSION,56.0,Normal,Normal,26.6,31,-92,2026-05-15 17:02:36,In Transit,2026-05-19,On Track
SHP000673,BAT000673,DRG0673,Amoxicillin 250mg Variant-672,SUP003,Hyderabad Depot,Delhi Cold Hub,21.130926,78.048313,29.4,WARNING: Near Limit,47.6,Normal,Normal,17.1,59,-92,2026-05-16 06:23:36,Delivered,2026-05-23,On Track
SHP000674,BAT000674,DRG0674,Amoxicillin 250mg Variant-673,SUP017,Jaipur Depot,Delhi Cold Hub,28.01531,76.697028,26.9,Normal,49.8,Normal,Minor,27.3,60,-90,2026-05-15 15:09:36,Delivered,2026-05-22,On Track
SHP000675,BAT000675,DRG0675,Amoxicillin 250mg Variant-674,SUP002,Hyderabad Depot,Chennai Port,16.02308,79.029425,29.7,WARNING: Near Limit,62.9,Normal,Normal,12.7,98,-56,2026-05-15 10:20:36,In Transit,2026-05-21,On Track
SHP000676,BAT000676,DRG0676,Amoxicillin 250mg Variant-675,SUP003,Bengaluru Pharma Hub,Mumbai Warehouse,15.535432,75.671259,27.6,Normal,31.3,Normal,Normal,82.6,68,-69,2026-05-15 17:45:36,Delayed,2026-05-25,Breached
SHP000677,BAT000677,DRG0677,Amoxicillin 250mg Variant-676,SUP010,Mumbai Warehouse,Jaipur Depot,24.029467,74.704516,19.5,Normal,59.5,Normal,Normal,74.2,36,-101,2026-05-15 07:17:36,In Transit,2026-05-26,On Track
SHP000678,BAT000678,DRG0678,Amoxicillin 250mg Variant-677,SUP016,Ahmedabad Hub,Pune Distribution,18.835344,73.779031,25.4,Normal,72.9,Normal,Normal,2.7,44,-70,2026-05-15 21:30:36,Delivered,2026-05-25,On Track
SHP000679,BAT000679,DRG0679,Amoxicillin 250mg Variant-678,SUP004,Delhi Cold Hub,Mumbai Warehouse,28.514686,77.124741,25.6,Normal,81.5,High Humidity Alert,ALERT: Severe,31.7,36,-62,2026-05-16 02:13:36,At Checkpoint,2026-05-26,On Track
SHP000680,BAT000680,DRG0680,Amoxicillin 250mg Variant-679,SUP010,Ahmedabad Hub,Mumbai Warehouse,20.212088,72.73992,25.9,Normal,80.2,High Humidity Alert,Normal,50.3,98,-79,2026-05-16 02:21:36,In Transit,2026-05-19,On Track
SHP000681,BAT000681,DRG0681,Amoxicillin 250mg Variant-680,SUP001,Jaipur Depot,Ahmedabad Hub,23.223187,72.751648,20.2,Normal,69.4,Normal,Normal,29.8,85,-54,2026-05-15 08:49:36,In Transit,2026-05-18,On Track
SHP000682,BAT000682,DRG0682,Amoxicillin 250mg Variant-681,SUP015,Jaipur Depot,Kolkata Cold Chain,26.831253,75.966519,34.7,CRITICAL TEMP EXCURSION,75.7,High Humidity Alert,Normal,1.2,65,-56,2026-05-15 20:29:36,Delivered,2026-05-20,On Track
SHP000683,BAT000683,DRG0683,Amoxicillin 250mg Variant-682,SUP019,Ahmedabad Hub,Kolkata Cold Chain,22.721602,83.493235,18.3,Normal,77.9,High Humidity Alert,ALERT: Severe,45.2,94,-78,2026-05-15 19:28:36,Delivered,2026-05-22,On Track
SHP000684,BAT000684,DRG0684,Amoxicillin 250mg Variant-683,SUP001,Chennai Port,Hyderabad Depot,13.274531,80.190688,23.2,Normal,37.4,Normal,Minor,50.3,87,-78,2026-05-15 13:19:36,Delivered,2026-05-22,On Track
SHP000685,BAT000685,DRG0685,Amoxicillin 250mg Variant-684,SUP013,Pune Distribution,Kolkata Cold Chain,21.386957,83.98328,18.9,Normal,51.4,Normal,Normal,37.5,36,-54,2026-05-16 02:02:36,At Checkpoint,2026-05-16,On Track
SHP000686,BAT000686,DRG0686,Amoxicillin 250mg Variant-685,SUP015,Delhi Cold Hub,Lucknow Store,27.238077,80.201986,31.7,CRITICAL TEMP EXCURSION,75.7,High Humidity Alert,Normal,59.9,77,-53,2026-05-16 04:01:36,At Checkpoint,2026-05-25,On Track
SHP000687,BAT000687,DRG0687,Amoxicillin 250mg Variant-686,SUP020,Mumbai Warehouse,Hyderabad Depot,18.186114,75.694468,21.1,Normal,84.7,High Humidity Alert,Minor,71.8,61,-64,2026-05-15 22:21:36,At Checkpoint,2026-05-18,On Track
SHP000688,BAT000688,DRG0688,Amoxicillin 250mg Variant-687,SUP013,Lucknow Store,Chennai Port,22.615754,80.763468,27.7,Normal,70.2,Normal,Normal,21.0,76,-102,2026-05-15 11:36:36,In Transit,2026-05-25,On Track
SHP000689,BAT000689,DRG0689,Amoxicillin 250mg Variant-688,SUP008,Pune Distribution,Delhi Cold Hub,28.17392,77.037405,33.4,CRITICAL TEMP EXCURSION,70.1,Normal,Normal,59.2,70,-79,2026-05-16 06:28:36,At Checkpoint,2026-05-20,On Track
SHP000690,BAT000690,DRG0690,Amoxicillin 250mg Variant-689,SUP013,Jaipur Depot,Lucknow Store,26.898535,77.89638,27.6,Normal,50.9,Normal,ALERT: Severe,13.4,41,-87,2026-05-15 08:06:36,Delayed,2026-05-24,On Track
SHP000691,BAT000691,DRG0691,Amoxicillin 250mg Variant-690,SUP013,Bengaluru Pharma Hub,Jaipur Depot,25.626906,75.996872,19.3,Normal,42.0,Normal,Normal,33.6,25,-83,2026-05-15 13:20:36,At Checkpoint,2026-05-21,On Track
SHP000692,BAT000692,DRG0692,Amoxicillin 250mg Variant-691,SUP003,Kolkata Cold Chain,Jaipur Depot,25.747925,79.247691,22.9,Normal,57.2,Normal,Normal,55.0,71,-93,2026-05-15 19:41:36,At Checkpoint,2026-05-19,On Track
SHP000693,BAT000693,DRG0693,Amoxicillin 250mg Variant-692,SUP010,Ahmedabad Hub,Chennai Port,15.733484,78.25629,19.8,Normal,42.7,Normal,ALERT: Severe,18.1,81,-90,2026-05-15 18:59:36,Delayed,2026-05-21,On Track
SHP000694,BAT000694,DRG0694,Amoxicillin 250mg Variant-693,SUP019,Bengaluru Pharma Hub,Jaipur Depot,22.729296,76.333198,21.3,Normal,83.2,High Humidity Alert,Normal,63.5,57,-77,2026-05-15 17:34:36,Delayed,2026-05-18,Breached
SHP000695,BAT000695,DRG0695,Amoxicillin 250mg Variant-694,SUP006,Pune Distribution,Delhi Cold Hub,27.004345,76.698373,23.1,Normal,48.4,Normal,Normal,55.2,65,-60,2026-05-15 19:53:36,In Transit,2026-05-21,On Track
SHP000696,BAT000696,DRG0696,Amoxicillin 250mg Variant-695,SUP001,Kolkata Cold Chain,Chennai Port,14.168848,81.181553,20.9,Normal,69.7,Normal,Normal,50.9,46,-88,2026-05-15 13:32:36,In Transit,2026-05-16,On Track
SHP000697,BAT000697,DRG0697,Amoxicillin 250mg Variant-696,SUP008,Delhi Cold Hub,Kolkata Cold Chain,23.909521,85.916189,24.9,Normal,65.9,Normal,Normal,15.5,55,-101,2026-05-16 02:26:36,At Checkpoint,2026-05-20,On Track
SHP000698,BAT000698,DRG0698,Amoxicillin 250mg Variant-697,SUP010,Jaipur Depot,Hyderabad Depot,24.019875,76.578192,24.6,Normal,61.2,Normal,Minor,69.0,75,-69,2026-05-15 07:03:36,In Transit,2026-05-17,On Track
SHP000699,BAT000699,DRG0699,Amoxicillin 250mg Variant-698,SUP020,Jaipur Depot,Mumbai Warehouse,24.789933,74.957994,18.1,Normal,76.1,High Humidity Alert,Normal,78.3,76,-63,2026-05-15 22:29:36,In Transit,2026-05-24,On Track
SHP000700,BAT000700,DRG0700,Amoxicillin 250mg Variant-699,SUP006,Kolkata Cold Chain,Lucknow Store,26.788727,81.087231,21.3,Normal,78.4,High Humidity Alert,Normal,22.1,39,-53,2026-05-15 17:20:36,In Transit,2026-05-25,On Track
SHP000701,BAT000701,DRG0701,Amoxicillin 250mg Variant-700,SUP017,Kolkata Cold Chain,Ahmedabad Hub,23.00076,74.881273,26.4,Normal,57.3,Normal,Normal,56.6,46,-85,2026-05-15 06:58:36,In Transit,2026-05-25,On Track
SHP000702,BAT000702,DRG0702,Amoxicillin 250mg Variant-701,SUP017,Lucknow Store,Delhi Cold Hub,27.055029,80.56706,22.2,Normal,54.4,Normal,ALERT: Severe,83.3,39,-59,2026-05-15 13:38:36,In Transit,2026-05-16,On Track
SHP000703,BAT000703,DRG0703,Amoxicillin 250mg Variant-702,SUP014,Bengaluru Pharma Hub,Delhi Cold Hub,26.773598,77.302458,28.2,Normal,65.7,Normal,ALERT: Severe,19.6,51,-55,2026-05-16 06:04:36,Delayed,2026-05-23,Breached
SHP000704,BAT000704,DRG0704,Amoxicillin 250mg Variant-703,SUP014,Pune Distribution,Jaipur Depot,19.72629,74.113217,20.6,Normal,63.4,Normal,Normal,43.0,85,-93,2026-05-15 20:54:36,Delayed,2026-05-22,Breached
SHP000705,BAT000705,DRG0705,Amoxicillin 250mg Variant-704,SUP017,Jaipur Depot,Mumbai Warehouse,20.43188,73.32709,24.8,Normal,61.3,Normal,Normal,54.6,28,-81,2026-05-15 14:15:36,In Transit,2026-05-21,On Track
SHP000706,BAT000706,DRG0706,Amoxicillin 250mg Variant-705,SUP019,Delhi Cold Hub,Bengaluru Pharma Hub,19.676127,77.409683,25.2,Normal,39.1,Normal,Normal,60.5,74,-52,2026-05-15 21:20:36,At Checkpoint,2026-05-24,On Track
SHP000707,BAT000707,DRG0707,Amoxicillin 250mg Variant-706,SUP007,Bengaluru Pharma Hub,Jaipur Depot,23.583339,76.223988,26.0,Normal,56.2,Normal,Normal,40.0,64,-86,2026-05-15 19:51:36,At Checkpoint,2026-05-16,On Track
SHP000708,BAT000708,DRG0708,Amoxicillin 250mg Variant-707,SUP015,Ahmedabad Hub,Mumbai Warehouse,21.575568,72.693447,26.5,Normal,65.1,Normal,Normal,20.0,75,-76,2026-05-15 14:40:36,Delayed,2026-05-23,Breached
SHP000709,BAT000709,DRG0709,Amoxicillin 250mg Variant-708,SUP017,Kolkata Cold Chain,Bengaluru Pharma Hub,13.467047,78.158001,25.3,Normal,79.4,High Humidity Alert,Normal,36.4,50,-91,2026-05-16 02:54:36,In Transit,2026-05-19,On Track
SHP000710,BAT000710,DRG0710,Amoxicillin 250mg Variant-709,SUP018,Pune Distribution,Ahmedabad Hub,20.670586,73.273351,35.7,CRITICAL TEMP EXCURSION,65.4,Normal,Normal,40.9,49,-61,2026-05-15 20:55:36,At Checkpoint,2026-05-20,On Track
SHP000711,BAT000711,DRG0711,Amoxicillin 250mg Variant-710,SUP019,Hyderabad Depot,Delhi Cold Hub,26.593434,77.460138,20.1,Normal,81.8,High Humidity Alert,Normal,86.6,63,-85,2026-05-15 22:03:36,In Transit,2026-05-19,On Track
SHP000712,BAT000712,DRG0712,Amoxicillin 250mg Variant-711,SUP011,Pune Distribution,Chennai Port,15.019035,78.012764,33.2,CRITICAL TEMP EXCURSION,78.2,High Humidity Alert,Normal,42.1,99,-68,2026-05-15 20:01:36,In Transit,2026-05-19,On Track
SHP000713,BAT000713,DRG0713,Amoxicillin 250mg Variant-712,SUP005,Bengaluru Pharma Hub,Jaipur Depot,18.071238,76.937098,26.1,Normal,62.0,Normal,Normal,43.7,96,-91,2026-05-15 14:05:36,In Transit,2026-05-24,On Track
SHP000714,BAT000714,DRG0714,Amoxicillin 250mg Variant-713,SUP013,Delhi Cold Hub,Kolkata Cold Chain,26.148105,81.738104,28.9,Normal,64.5,Normal,Normal,69.9,72,-100,2026-05-15 22:36:36,In Transit,2026-05-26,On Track
SHP000715,BAT000715,DRG0715,Amoxicillin 250mg Variant-714,SUP016,Chennai Port,Ahmedabad Hub,13.053221,80.216394,25.1,Normal,83.7,High Humidity Alert,ALERT: Severe,64.5,52,-64,2026-05-15 13:55:36,Delayed,2026-05-25,Breached
